"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2023; Publication Type is Chapter; Open Access is Closed.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
198,pub.1158194386,10.1007/978-3-030-56781-1_614,,,"Cronick, Karen Anne",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,328-330,Closed,Chapter,"Astorga G., Clara","Astorga G., Clara (Universidad Central de Venezuela (UCV), Federation de PsicÃ³logos de Venezuela (FPV), Caracas, Venezuela)","Astorga G., Clara (Central University of Venezuela)","Astorga G., Clara (Central University of Venezuela)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194386,,
198,pub.1158194242,10.1007/978-3-030-56781-1_474,,,"Calvo, María Teresa",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,239-241,Closed,Chapter,"Borinsky, Marcela","Borinsky, Marcela (Universidad de Buenos Aires, Buenos Aires, Argentina)","Borinsky, Marcela (University of Buenos Aires)","Borinsky, Marcela (University of Buenos Aires)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194242,,
198,pub.1158193973,10.1007/978-3-030-56781-1_212,,,"Carrasco Giordano, Juan Carlos",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,265-269,Closed,Chapter,"Picos Reissig, Gabriel","Picos Reissig, Gabriel (Universidad de la República, Montevideo, Uruguay)","Picos Reissig, Gabriel (University of the Republic)","Picos Reissig, Gabriel (University of the Republic)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193973,,
198,pub.1158193937,10.1007/978-3-030-56781-1_18,,,"Curiel Benfield, José Luis",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,336-338,Closed,Chapter,"Rodríguez Preciado, Salvador Iván","Rodríguez Preciado, Salvador Iván (Departamento de Psicología, Educación y Salud, The Institute of Technology and Higher Studies of the West, ITESO, Tlaquepaque, Jalisco, México)","Rodríguez Preciado, Salvador Iván (Departamento de Psicología, Educación y Salud, The Institute of Technology and Higher Studies of the West, ITESO, Tlaquepaque, Jalisco, México)","Rodríguez Preciado, Salvador Iván (Departamento de Psicología, Educación y Salud, The Institute of Technology and Higher Studies of the West, ITESO, Tlaquepaque, Jalisco, México)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193937,,
198,pub.1158193930,10.1007/978-3-030-56781-1_173,,,"Caldas, Francisco José",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,230-234,Closed,Chapter,"Ramírez-León, Natalia Andrea; Gutiérrez, Germán","Ramírez-León, Natalia Andrea (Universitat Autònoma de Barcelona, Barcelona, Spain); Gutiérrez, Germán (Departamento de Psicología, Universidad Nacional de Colombia, Bogotá, Colombia)","Gutiérrez, Germán (National University of Colombia)","Ramírez-León, Natalia Andrea (Autonomous University of Barcelona); Gutiérrez, Germán (National University of Colombia)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193930,,
198,pub.1158193918,10.1007/978-3-030-56781-1_162,,,"Cueva Tamariz, Agustín",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,334-336,Closed,Chapter,"Cabrera, Katerine Daniela Prado","Cabrera, Katerine Daniela Prado (Universidad de Cuenca, Cuenca, Ecuador)","Cabrera, Katerine Daniela Prado (University of Cuenca)","Cabrera, Katerine Daniela Prado (University of Cuenca)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193918,,
198,pub.1158193875,10.1007/978-3-030-56781-1_12,,,"Castañeda Figueiras, Sandra Nicolasa Guadalupe",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,283-285,Closed,Chapter,"Zapata Salazar, Joel","Zapata Salazar, Joel (Autonomous University of Coahuila, Saltillo, Coahuila, Mexico)","Zapata Salazar, Joel (Autonomous University of Coahuila)","Zapata Salazar, Joel (Autonomous University of Coahuila)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193875,,
198,pub.1158194349,10.1007/978-3-030-56781-1_580,,,"Cruz, José Reynaldo",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,330-331,Closed,Chapter,"Záiter, Josefina","Záiter, Josefina (Universidad Autónoma de Santo Domingo, Santo Domingo, Dominican Republic)","Záiter, Josefina (Universidad Autónoma de Santo Domingo)","Záiter, Josefina (Universidad Autónoma de Santo Domingo)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194349,,
198,pub.1158194245,10.1007/978-3-030-56781-1_477,,,"Casullo, María Martina",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,287-290,Closed,Chapter,"Mariñelarena-Dondena, Luciana","Mariñelarena-Dondena, Luciana (Universidad Nacional de San Luis, San Luis, Argentina; Consejo Nacional de Investigaciones Científicas y Técnicas, San Luis, Argentina)","Mariñelarena-Dondena, Luciana (National University of San Luis; National Scientific and Technical Research Council)","Mariñelarena-Dondena, Luciana (National University of San Luis; National Scientific and Technical Research Council)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194245,,
198,pub.1158194185,10.1007/978-3-030-56781-1_422,,,"Chiappo Galli, Leopoldo",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,298-299,Closed,Chapter,"León, Ramón","León, Ramón (Universidad Ricardo Palma, Lima, Peru)","León, Ramón (Universidad Ricardo Palma)","León, Ramón (Universidad Ricardo Palma)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194185,,
198,pub.1158194002,10.1007/978-3-030-56781-1_242,,,"Centofanti, Rogério",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,290-292,Closed,Chapter,"Degani-Carneiro, Filipe","Degani-Carneiro, Filipe (State University of Rio de Janeiro, Rio de Janeiro, Brazil)","Degani-Carneiro, Filipe (Rio de Janeiro State University)","Degani-Carneiro, Filipe (Rio de Janeiro State University)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194002,,
198,pub.1158193915,10.1007/978-3-030-56781-1_16,,,"Cordero, Juan Nepomuceno",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,316-317,Closed,Chapter,"Monroy Velasco, Iris Rubi","Monroy Velasco, Iris Rubi (Facultad de Psicología, Universidad Autónoma de Coahuila, Saltillo, Mexico)","Monroy Velasco, Iris Rubi (Autonomous University of Coahuila)","Monroy Velasco, Iris Rubi (Autonomous University of Coahuila)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193915,,
197,pub.1158194373,10.1007/978-3-030-56781-1_601,,,"Cairo Valcárcel, Eduardo",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,226-227,Closed,Chapter,"Zaldívar Pérez, Dionisio","Zaldívar Pérez, Dionisio (University of Havana, Habana, Cuba)","Zaldívar Pérez, Dionisio (University of Havana)","Zaldívar Pérez, Dionisio (University of Havana)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194373,,
197,pub.1158194181,10.1007/978-3-030-56781-1_419,,,"Cano Jáuregui, Arnaldo",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,246-247,Closed,Chapter,"León, Ramón","León, Ramón (Universidad Ricardo Palma, Lima, Peru)","León, Ramón (Universidad Ricardo Palma)","León, Ramón (Universidad Ricardo Palma)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194181,,
197,pub.1158194004,10.1007/978-3-030-56781-1_244,,,"Carrilho, Heitor Pereira","Abstract
            Considered one of the pioneers of forensic psychiatry in Brazil, Heitor Carrilho graduated from Faculdade de Medicina do Rio de Janeiro (Rio de Janeiro Medical School) in 1911. His undergraduate dissertation Contribuição Clínica ao Estudo das Formas Depressivas da Psicose Pré-Senil (Clinical Contribution to the Study of Depressive Forms of Pre-Senile Psychosis) was based on Carrilho’s experiences as an intern student at Hospício Nacional de Alienados (National Asylum for the Insane), the main Brazilian psychiatric institution of that period. Heitor Carrilho started working as a psychiatrist at the former asylum in 1913, and in 1917 was officially appointed as “permanent alienist” in the institution.",,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,271-273,Closed,Chapter,"Dias, Allister Teixeira","Dias, Allister Teixeira (National Library Foundation, Rio de Janeiro, Brazil)","Dias, Allister Teixeira (National Library Foundation, Rio de Janeiro, Brazil)","Dias, Allister Teixeira (National Library Foundation, Rio de Janeiro, Brazil)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194004,48 Law and Legal Studies; 4804 Law In Context,
197,pub.1158194000,10.1007/978-3-030-56781-1_240,,,"Cabral, Annita de Castilho e Marcondes","Considered one of the pioneers of forensic psychiatry in Brazil, Heitor Carrilho graduated from Faculdade de Medicina do Rio de Janeiro (Rio de Janeiro Medical School) in 1911. His undergraduate dissertation Contribuição Clínica ao Estudo das Formas Depressivas da Psicose Pré-Senil (Clinical Contribution to the Study of Depressive Forms of Pre-Senile Psychosis) was based on Carrilho’s experiences as an intern student at Hospício Nacional de Alienados (National Asylum for the Insane), the main Brazilian psychiatric institution of that period. Heitor Carrilho started working as a psychiatrist at the former asylum in 1913, and in 1917 was officially appointed as “permanent alienist” in the institution.",,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,219-221,Closed,Chapter,"Degani-Carneiro, Filipe","Degani-Carneiro, Filipe (Universidade do Estado do Rio de Janeiro [UERJ], Rio de Janeiro, Brazil)","Degani-Carneiro, Filipe (Rio de Janeiro State University)","Degani-Carneiro, Filipe (Rio de Janeiro State University)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194000,48 Law and Legal Studies; 4804 Law In Context,
197,pub.1158193931,10.1007/978-3-030-56781-1_174,,,"Cano Rodríguez, Floralba",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,247-249,Closed,Chapter,"Orejuela, Johnny","Orejuela, Johnny (Universidad Eafit, Medellín, Colombia)","Orejuela, Johnny (EAFIT University)","Orejuela, Johnny (EAFIT University)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193931,,
197,pub.1158193860,10.1007/978-3-030-56781-1_102,,,"Crespo Fernández, Leila",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,326-328,Closed,Chapter,"Boulon-Jiménez, Frances","Boulon-Jiménez, Frances (University of Puerto Rico, Río Piedras Campus, San Juan, PR, USA)","Boulon-Jiménez, Frances (University of Puerto Rico at Río Piedras)","Boulon-Jiménez, Frances (University of Puerto Rico at Río Piedras)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193860,,
197,pub.1158193859,10.1007/978-3-030-56781-1_101,,,"Cangiano Rivera, José Enrique",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,244-246,Closed,Chapter,"Boulon-Jiménez, Frances","Boulon-Jiménez, Frances (University of Puerto Rico, Río Piedras, San Juan, PR, USA)","Boulon-Jiménez, Frances (University of Puerto Rico at Río Piedras)","Boulon-Jiménez, Frances (University of Puerto Rico at Río Piedras)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193859,,
195,pub.1158194412,10.1007/978-3-030-56781-1_640,,,"Calderón de Orellana, Leticia",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,234-236,Closed,Chapter,"Portillo, Nelson","Portillo, Nelson (Boston College, Chestnut Hill, MA, USA)","Portillo, Nelson (Boston College)","Portillo, Nelson (Boston College)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194412,,
195,pub.1158194333,10.1007/978-3-030-56781-1_565,,,"Cardozo, Ramón Indalecio",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,263-265,Closed,Chapter,"García, José E.","García, José E. (Universidad Católica, Asunción, Paraguay)","García, José E. (Catholic University of Asunción)","García, José E. (Catholic University of Asunción)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194333,,
195,pub.1158193865,10.1007/978-3-030-56781-1_108,,,"Chiqués de Walsh, María Mercedes",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,299-300,Closed,Chapter,"Olivera Santiago, Vivian E.","Olivera Santiago, Vivian E. (Department of Psychology, University of Puerto Rico, Río Piedras, San Juan, Puerto Rico)","Olivera Santiago, Vivian E. (University of Puerto Rico at Río Piedras)","Olivera Santiago, Vivian E. (University of Puerto Rico at Río Piedras)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193865,,
194,pub.1158194006,10.1007/978-3-030-56781-1_246,,,"Carvalhaes, João",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,275-278,Closed,Chapter,"Amaral do Espírito Santo, Adriana","Amaral do Espírito Santo, Adriana (Estácio de Sá University, Rio de Janeiro, Brazil)","Amaral do Espírito Santo, Adriana (Estácio (Brazil))","Amaral do Espírito Santo, Adriana (Estácio (Brazil))",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194006,,
194,pub.1158193901,10.1007/978-3-030-56781-1_145,,,"Cabrera Campos, Eduardo Erick",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,221-224,Closed,Chapter,"Portillo, Nelson","Portillo, Nelson (Boston College, Chestnut Hill, MA, USA)","Portillo, Nelson (Boston College)","Portillo, Nelson (Boston College)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193901,,
